EIN2,CENSUS_REGION,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,CONGRESS_DISTRICT_NAME,SUBSECTOR,EXPENSE_CATEGORY,GOVERNMENT_GRANT_DOLLAR_AMOUNT,PROFIT_MARGIN,PROFIT_MARGIN_NOGOVTGRANT,AT_RISK_NUM
EIN-27-4260393,Pacific,Alameda County,California,12th Congressional district,Education,$10M or more,10970913,0.13026083557036,-0.636723803781807,1
EIN-32-0114739,Pacific,Marion County,Oregon,5th Congressional district,Education,$500K to $999K,1045254,0.086272954126122,-0.884804335990992,1
EIN-22-1890424,Mid-Atlantic,Gloucester County,New Jersey,1st Congressional district,Education,$1M to $4.9M,902435,0.0368977838198084,-0.818626265958687,1
EIN-42-1579061,Pacific,Riverside County,California,25th Congressional district,Human services,$500K to $999K,25000,0.0360925190051517,-0.00935260691420324,1
EIN-55-0752788,South Atlantic,Harrison County,West Virginia,2nd Congressional district,Health,$10M or more,4897063,-0.110838561133101,-0.406139453916859,1
EIN-04-3277830,New England,Suffolk County,Massachusetts,8th Congressional district,Human services,$100K to $499K,1e+05,0.258482630920606,-0.233977799883779,1
EIN-59-3267408,South Atlantic,Brevard County,Florida,8th Congressional district,Unclassified,$100K to $499K,29167,-0.299409216462848,-0.386789456970467,1
EIN-58-1718375,East South Central,White County,Tennessee,6th Congressional district,Human services,$100K to $499K,88871,0.121732994055775,-0.336039312241807,1
EIN-31-1020021,East North Central,Hamilton County,Ohio,1st Congressional district,"Public, societal benefit",$1M to $4.9M,144198,0.255074935298671,0.222031541525489,0
EIN-27-2590854,Pacific,Anchorage Municipality,Alaska,Congressional district (at large),"Arts, culture, and humanities",$100K to $499K,19155,0.286543211053791,0.195214982501979,0
EIN-37-1424390,Pacific,Sacramento County,California,6th Congressional district,Health,$10M or more,5534409,-0.0146629695042025,-0.102739089020298,1
EIN-83-0302830,Mountain,Teton County,Wyoming,Congressional district (at large),Environment and animals,$500K to $999K,121740,0.100980995620825,-0.103201611455963,1
EIN-57-0851403,South Atlantic,Richland County,South Carolina,6th Congressional district,Human services,$1M to $4.9M,145000,0.0839877462988653,0.0389966933127471,0
EIN-57-0634502,South Atlantic,Anderson County,South Carolina,3rd Congressional district,Unclassified,$5M to $9.9M,566001,0.122347545878557,0.0624342781194381,0
EIN-58-2429902,South Atlantic,Coweta County,Georgia,3rd Congressional district,Education,$5M to $9.9M,3692161,0.240209627640234,-0.22640257803376,1
EIN-94-2990342,Pacific,Alameda County,California,12th Congressional district,Unclassified,$100K to $499K,2000,0.0868485894371591,0.0822343832190548,0
EIN-31-0719273,East North Central,Muskingum County,Ohio,12th Congressional district,Health,$1M to $4.9M,2645808,0.0356625884483853,-0.906958408728891,1
EIN-25-1730915,Mid-Atlantic,Lawrence County,Pennsylvania,16th Congressional district,Human services,$100K to $499K,249990,-0.0817672536763752,-0.730132012345359,1
EIN-56-1244158,South Atlantic,Gaston County,North Carolina,14th Congressional district,Education,$5M to $9.9M,2271660,0.207393444105788,0.0151776726243013,0
EIN-01-0349146,New England,Penobscot County,Maine,2nd Congressional district,Unclassified,Less than $100K,36968,-0.192583160910393,-0.928059844023556,1
EIN-01-0617023,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,Human services,$1M to $4.9M,515171,0.10882242567954,-0.0600227127848726,1
EIN-34-2056892,South Atlantic,Okaloosa County,Florida,1st Congressional district,Human services,$1M to $4.9M,935267,-0.0908944850342938,-1.04193448340731,1
EIN-52-6074500,Mid-Atlantic,Richmond County,New York,11th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,232868,0.0670856571261407,-0.132688033121179,1
EIN-52-0715246,South Atlantic,Prince George's County,Maryland,4th Congressional district,Human services,$10M or more,1518119,0.0979549852879337,0.0629270811041231,0
EIN-83-1237849,West South Central,Orleans Parish,Louisiana,2nd Congressional district,Human services,$500K to $999K,95318,0.500171141387832,0.420596239898484,0
EIN-57-1100123,South Atlantic,Richland County,South Carolina,2nd Congressional district,Human services,$100K to $499K,110576,0.002901510828102,-0.661358243474604,1
EIN-23-7103992,Mid-Atlantic,Bergen County,New Jersey,5th Congressional district,Health,$100K to $499K,65000,-0.0230948447052814,-0.361881778996253,1
EIN-47-2897911,Mountain,Douglas County,Nevada,2nd Congressional district,"Public, societal benefit",$100K to $499K,53750,0.232542673464864,-0.0580748414444907,1
EIN-31-1701719,Pacific,San Luis Obispo County,California,24th Congressional district,Human services,$100K to $499K,72556,-0.663293551753869,-1.02912273802141,1
EIN-13-3534255,Mid-Atlantic,New York County,New York,12th Congressional district,Human services,$1M to $4.9M,3258696,0.0656104959197231,-0.90298407867184,1
EIN-41-1505345,West North Central,Mower County,Minnesota,1st Congressional district,Human services,$100K to $499K,35679,-0.227638491720423,-0.464913214071956,1
EIN-95-3510781,Pacific,Los Angeles County,California,34th Congressional district,Unclassified,$1M to $4.9M,155278,0.173773462427757,0.0722668596415192,0
EIN-37-1105794,East North Central,Tazewell County,Illinois,16th Congressional district,Unclassified,$1M to $4.9M,74998,0.226368062820463,0.197015683590134,0
EIN-46-2322306,West North Central,Douglas County,Nebraska,2nd Congressional district,Health,$500K to $999K,9559,0.0782632999397343,0.0615653358720621,0
EIN-86-0522951,Mountain,Maricopa County,Arizona,3rd Congressional district,"Public, societal benefit",$1M to $4.9M,37525,0.0409656536711708,0.00591694974935857,0
EIN-27-0362011,West South Central,Comanche County,Oklahoma,4th Congressional district,Human services,$100K to $499K,121445,0.277946497479227,-0.127799327125785,1
EIN-02-6000614,New England,Rockingham County,New Hampshire,1st Congressional district,Environment and animals,$1M to $4.9M,3350,-0.0894717313116801,-0.0905198089808055,1
EIN-58-1641910,West South Central,Lafourche Parish,Louisiana,3rd Congressional district,"Public, societal benefit",$500K to $999K,800646,0.10440823892753,-0.808369805495735,1
EIN-21-0638152,Mid-Atlantic,Mercer County,New Jersey,3rd Congressional district,Human services,$5M to $9.9M,362500,0.0517537963502585,-0.0105469593879849,1
EIN-01-3515109,West North Central,Madison County,Nebraska,1st Congressional district,"Arts, culture, and humanities",$100K to $499K,69733,0.409541480052184,0.286436827062439,0
EIN-22-3652024,Mid-Atlantic,Atlantic County,New Jersey,2nd Congressional district,Human services,Less than $100K,35000,0.441183826594414,-0.142392663609837,1
EIN-85-1568089,Pacific,Alameda County,California,14th Congressional district,Human services,$100K to $499K,148066,0.0929742600688887,-0.325747849349856,1
EIN-25-1021791,Mid-Atlantic,Erie County,Pennsylvania,16th Congressional district,Education,$100K to $499K,192775,0.490507358854001,0.129998316907598,0
EIN-55-6020822,South Atlantic,Wood County,West Virginia,2nd Congressional district,Human services,$100K to $499K,183737,0.161039096306256,-0.708837147645605,1
EIN-91-1244161,Pacific,Walla Walla County,Washington,5th Congressional district,Human services,$1M to $4.9M,2814559,0.00767540678523791,-0.988124595337581,1
EIN-23-7105437,New England,Capitol Planning Region,Connecticut,1st Congressional district,Health,$1M to $4.9M,584866,0.391690724842145,0.190439585017979,0
EIN-39-1087329,East North Central,Kenosha County,Wisconsin,1st Congressional district,Education,$100K to $499K,2984,0.0677306336076939,0.060981319509001,0
EIN-81-0741435,New England,Middlesex County,Massachusetts,5th Congressional district,"Public, societal benefit",$100K to $499K,4865,0.486139699695035,0.477142386867807,0
EIN-20-1843967,Pacific,Stanislaus County,California,13th Congressional district,Human services,$500K to $999K,793203,0.030640769321235,-0.866331113905499,1
EIN-04-6139987,New England,Hampden County,Massachusetts,1st Congressional district,Human services,$1M to $4.9M,2389974,0.188623351831265,-0.420351920191266,1
EIN-84-0591617,Mountain,Denver County,Colorado,1st Congressional district,Health,$10M or more,9741222,-0.00664008463335322,-0.00902028993722291,1
EIN-38-3819049,Pacific,Alameda County,California,12th Congressional district,Education,$1M to $4.9M,105000,-0.338488105202152,-0.375014697605038,1
EIN-27-1261831,Mid-Atlantic,Hudson County,New Jersey,8th Congressional district,Education,$5M to $9.9M,6628917,0.100597587388012,-0.742692927860167,1
EIN-65-1190309,Mountain,Pima County,Arizona,7th Congressional district,Human services,$1M to $4.9M,2784147,-0.0711570589391998,-0.949927262248239,1
EIN-75-3154765,East North Central,Franklin County,Ohio,15th Congressional district,Education,$5M to $9.9M,7133201,0.199508432364344,-0.792022715195325,1
EIN-59-1226011,South Atlantic,Polk County,Florida,18th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,386728,-0.840090167763457,-1.24424407163676,1
EIN-27-4491029,East North Central,Oneida County,Wisconsin,7th Congressional district,"Arts, culture, and humanities",$100K to $499K,27541,-0.252737273894392,-0.396468942770361,1
EIN-30-0004839,South Atlantic,Randolph County,West Virginia,2nd Congressional district,"Arts, culture, and humanities",$100K to $499K,121558,-0.203290790961222,-1.03115082337878,1
EIN-83-0358685,West South Central,Midland County,Texas,11th Congressional district,Health,$10M or more,3061122,0.0806582249479729,-0.104879894463869,1
EIN-38-3483291,East North Central,Macomb County,Michigan,10th Congressional district,Human services,$1M to $4.9M,270345,-0.31311475212109,-0.421805640934305,1
EIN-26-3789947,Pacific,Alameda County,California,12th Congressional district,"Arts, culture, and humanities",$100K to $499K,34465,-0.295533002712057,-0.451058875556739,1
EIN-38-4046494,East South Central,Mobile County,Alabama,2nd Congressional district,Human services,Less than $100K,11360,0.280980332829047,0.143491679273828,0
EIN-73-1630506,East North Central,Portage County,Wisconsin,3rd Congressional district,Human services,$1M to $4.9M,1098664,0.273138100629427,-0.0047629454479597,1
EIN-37-0987659,East North Central,Macon County,Illinois,13th Congressional district,Health,$10M or more,324920,-0.0555372659577202,-0.0800206283555646,1
EIN-57-6027674,South Atlantic,Chesterfield County,South Carolina,7th Congressional district,Unclassified,$5M to $9.9M,5925258,-0.150123589555088,-1.15012358955509,1
EIN-30-0438142,West North Central,Ramsey County,Minnesota,4th Congressional district,Human services,$1M to $4.9M,2022539,0.0313482602718609,-0.680486015937741,1
EIN-82-0556730,New England,Chittenden County,Vermont,Congressional district (at large),Human services,$100K to $499K,30732,0.119741903461968,-0.104574352386444,1
EIN-04-2129139,New England,Nantucket County,Massachusetts,9th Congressional district,"Public, societal benefit",$1M to $4.9M,153789,0.00715432000510583,-0.0519737818470664,1
EIN-01-0488478,New England,Somerset County,Maine,2nd Congressional district,Unclassified,$1M to $4.9M,463614,-0.224694364294411,-0.740190469836716,1
EIN-54-1087829,South Atlantic,Arlington County,Virginia,8th Congressional district,Human services,$5M to $9.9M,3760380,0.0502387660798897,-0.512606765198587,1
EIN-83-2157929,Pacific,Clackamas County,Oregon,5th Congressional district,Human services,$100K to $499K,7500,0.269023148692483,0.256055177851397,0
EIN-81-0334506,Mountain,Missoula County,Montana,1st Congressional district,Unclassified,$1M to $4.9M,55491,-0.0334933532945862,-0.0621005300661217,1
EIN-55-0599096,South Atlantic,Upshur County,West Virginia,2nd Congressional district,Health,$10M or more,12214916,0.14433198128842,-0.00473082093116799,1
EIN-25-6074707,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,Unclassified,$1M to $4.9M,749065,-0.0603176299704654,-0.348307237100608,1
EIN-56-6074528,South Atlantic,New Hanover County,North Carolina,7th Congressional district,Unclassified,$500K to $999K,10000,0.186586800150899,0.170736075931309,0
EIN-46-2027985,Mid-Atlantic,New York County,New York,12th Congressional district,"Arts, culture, and humanities",$1M to $4.9M,76850,0.250222154821521,0.225050613304527,0
EIN-94-2565270,Pacific,Sonoma County,California,4th Congressional district,"Public, societal benefit",$5M to $9.9M,1689435,0.312904907280772,0.0991597893210627,0
EIN-59-3284968,South Atlantic,Volusia County,Florida,6th Congressional district,Human services,$5M to $9.9M,1148224,0.145471971798055,0.0259418293246844,0
EIN-75-1214505,West South Central,Midland County,Texas,11th Congressional district,Unclassified,$1M to $4.9M,61292,0.224281246802199,0.189819776156747,0
EIN-57-0717334,South Atlantic,Kershaw County,South Carolina,5th Congressional district,"Public, societal benefit",$1M to $4.9M,1401213,0.0697101216723702,-0.470769547655269,1
EIN-85-1206552,East South Central,Shelby County,Tennessee,8th Congressional district,Education,$10M or more,9068985,0.126154510656729,-0.656959911797804,1
EIN-45-0310159,West North Central,Walsh County,North Dakota,Congressional district (at large),Hospitals,$10M or more,381950,0.0785596173489466,0.0651687236825291,0
EIN-52-0623993,South Atlantic,Queen Anne's County,Maryland,1st Congressional district,Unclassified,$1M to $4.9M,3332029,0.093387497695188,-0.836077024378147,1
EIN-52-2012039,South Atlantic,Harford County,Maryland,1st Congressional district,Human services,$500K to $999K,501151,0.319664937060356,-0.218048420393046,1
EIN-27-2196358,Mid-Atlantic,Allegheny County,Pennsylvania,12th Congressional district,Human services,$500K to $999K,421487,-0.384623835471963,-1.15637450928693,1
EIN-64-0412732,East South Central,Harrison County,Mississippi,4th Congressional district,Health,$500K to $999K,724265,0.0551922503551531,-0.791638848777864,1
EIN-06-0978738,New England,South Central Connecticut Planning Region,Connecticut,3rd Congressional district,Human services,$1M to $4.9M,2491941,-0.00328655787192249,-0.782980799105395,1
EIN-93-6042986,West South Central,Oklahoma County,Oklahoma,5th Congressional district,Unclassified,$500K to $999K,372638,0.129261624182872,-0.22859716565559,1
EIN-21-0634966,Mid-Atlantic,Mercer County,New Jersey,12th Congressional district,Human services,$10M or more,18774519,-0.070187193360721,-0.920659272949371,1
EIN-94-2914709,Pacific,San Francisco County,California,11th Congressional district,Health,$100K to $499K,299807,0.18502019890944,-0.358098585170559,1
EIN-36-4644408,New England,Washington County,Rhode Island,2nd Congressional district,"Public, societal benefit",$5M to $9.9M,6474731,-0.061844943734202,-0.831575777591212,1
